Date,Province,Vac Allocated AstraZeneca 1,Vac Allocated AstraZeneca 2,Vac Allocated Sinovac 1,Vac Allocated Sinovac 2,Vac Given,Vac Given 1 Cum,Vac Given 2 %,Vac Given 2 Cum,Vac Given AstraZeneca,Vac Given AstraZeneca Cum,Vac Given Cum,Vac Given Sinopharm,Vac Given Sinopharm Cum,Vac Given Sinovac,Vac Given Sinovac Cum,Vac Group Medical Staff 1 Cum,Vac Group Medical Staff 2 Cum,Vac Group Other Frontline Staff 1 Cum,Vac Group Other Frontline Staff 2 Cum,Vac Group Over 60 1 Cum,Vac Group Over 60 2 Cum,Vac Group Risk: Disease 1 Cum,Vac Group Risk: Disease 2 Cum,Vac Group Risk: Location 1 Cum,Vac Group Risk: Location 2 Cum
2021-05-18,Sakon Nakhon,,,,,1451.0,10605.0,71.3,7400.0,0.0,0.0,17881.0,0.0,0.0,1451.0,17881.0,8179.0,7023.0,1339.0,37.0,66.0,3.0,422.0,270.0,599.0,67.0
2021-05-18,Samut Prakan,,,,,2405.0,36995.0,87.6,24187.0,77.0,3131.0,59768.0,0.0,0.0,2328.0,56637.0,14478.0,12873.0,6268.0,4620.0,2524.0,65.0,3315.0,1448.0,10410.0,5181.0
2021-05-18,Samut Sakhon,,,,,2890.0,133592.0,95.2,99903.0,0.0,17639.0,190767.0,0.0,0.0,2890.0,173128.0,8614.0,7890.0,4877.0,4391.0,13968.0,237.0,16697.0,10520.0,89436.0,76865.0
2021-05-18,Samut Songkhram,,,,,,5417.0,97.2,5269.0,,0.0,10767.0,,0.0,,10767.0,2308.0,2284.0,1902.0,1851.0,0.0,0.0,1202.0,1129.0,5.0,5.0
2021-05-18,Saraburi,,,,,595.0,9925.0,88.8,7828.0,0.0,0.0,17639.0,0.0,0.0,595.0,17639.0,7250.0,6830.0,1772.0,566.0,14.0,9.0,114.0,59.0,775.0,364.0
2021-05-18,Satun,,,,,1389.0,5734.0,74.1,3214.0,0.0,0.0,8984.0,0.0,0.0,1389.0,8984.0,3719.0,2695.0,1273.0,229.0,5.0,1.0,171.0,102.0,566.0,187.0
2021-05-18,Sing Buri,,,,,261.0,4876.0,66.9,2769.0,0.0,0.0,7656.0,0.0,0.0,261.0,7656.0,3349.0,2418.0,766.0,230.0,11.0,1.0,296.0,79.0,454.0,41.0
2021-05-18,Sisaket,,,,,3997.0,11004.0,57.7,3935.0,0.0,0.0,16540.0,0.0,0.0,3997.0,16540.0,7727.0,3705.0,2347.0,117.0,27.0,3.0,83.0,7.0,820.0,103.0
2021-05-18,Songkhla,,,,,1227.0,23756.0,57.0,10449.0,0.0,0.0,33821.0,0.0,0.0,1227.0,33821.0,18556.0,8301.0,4346.0,2131.0,58.0,0.0,99.0,2.0,697.0,15.0
2021-05-18,Sukhothai,,,,,,5702.0,56.5,2522.0,,0.0,8186.0,,0.0,,8186.0,3981.0,2287.0,1264.0,5.0,10.0,7.0,86.0,17.0,361.0,206.0
2021-05-18,Suphan Buri,,,,,503.0,8115.0,70.5,5107.0,0.0,0.0,13228.0,0.0,0.0,503.0,13228.0,6473.0,4584.0,1057.0,280.0,9.0,1.0,111.0,54.0,465.0,188.0
2021-05-18,Surat Thani,,,,,724.0,38551.0,87.2,30761.0,0.0,0.0,69702.0,0.0,0.0,724.0,69702.0,12470.0,6738.0,2903.0,2362.0,118.0,41.0,2176.0,1883.0,20884.0,19737.0
2021-05-18,Surin,,,,,164.0,9227.0,76.4,7073.0,0.0,0.0,16349.0,0.0,0.0,164.0,16349.0,7568.0,6440.0,869.0,293.0,10.0,6.0,235.0,136.0,545.0,198.0
2021-05-18,Tak,,,,,780.0,47362.0,84.6,38107.0,0.0,0.0,84806.0,0.0,0.0,780.0,84806.0,10774.0,9593.0,5888.0,4921.0,287.0,209.0,4019.0,2634.0,26394.0,20750.0
2021-05-18,Trang,,,,,179.0,7964.0,80.4,5341.0,0.0,0.0,12957.0,0.0,0.0,179.0,12957.0,6154.0,4453.0,517.0,315.0,36.0,4.0,455.0,329.0,802.0,240.0
2021-05-18,Trat,,,,,2.0,3549.0,91.4,3234.0,0.0,0.0,6786.0,0.0,0.0,2.0,6786.0,3045.0,2742.0,502.0,490.0,1.0,1.0,1.0,1.0,0.0,0.0
2021-05-18,Ubon Ratchathani,,,,,700.0,15981.0,71.6,9727.0,0.0,0.0,25737.0,0.0,0.0,700.0,25737.0,12985.0,8749.0,769.0,338.0,52.0,4.0,270.0,51.0,1905.0,585.0
2021-05-18,Udon Thani,,,,,366.0,21579.0,71.3,13133.0,0.0,22.0,34005.0,0.0,0.0,366.0,33983.0,14506.0,11423.0,4618.0,930.0,100.0,20.0,826.0,436.0,1529.0,324.0
2021-05-18,Uthai Thani,,,,,85.0,4296.0,70.3,2658.0,0.0,0.0,6960.0,0.0,0.0,85.0,6960.0,3530.0,2493.0,668.0,160.0,1.0,0.0,12.0,4.0,85.0,1.0
2021-05-18,Uttaradit,,,,,,6238.0,20.2,955.0,,0.0,7118.0,,0.0,,7118.0,4650.0,954.0,1128.0,1.0,10.0,0.0,54.0,0.0,396.0,0.0
2021-05-18,Yala,,,,,933.0,5704.0,85.3,4708.0,0.0,0.0,10418.0,0.0,0.0,933.0,10418.0,4327.0,3954.0,602.0,446.0,14.0,6.0,110.0,55.0,651.0,247.0
2021-05-18,Yasothon,,,,,9.0,6325.0,67.2,3053.0,0.0,1.0,8945.0,0.0,0.0,9.0,8944.0,3712.0,2755.0,1829.0,172.0,40.0,3.0,88.0,42.0,656.0,81.0
2021-05-19,Amnat Charoen,,,,,9.0,3701.0,91.3,3176.0,0.0,0.0,6875.0,0.0,0.0,9.0,6875.0,2966.0,2724.0,611.0,421.0,6.0,0.0,28.0,14.0,90.0,17.0
2021-05-19,Ang Thong,,,,,741.0,5510.0,63.3,2318.0,0.0,0.0,7786.0,0.0,0.0,741.0,7786.0,3018.0,2207.0,822.0,77.0,105.0,0.0,446.0,24.0,1119.0,10.0
2021-05-19,Bangkok,,,,,25692.0,444643.0,51.0,157957.0,900.0,52428.0,544689.0,0.0,0.0,24792.0,492261.0,167121.0,109826.0,67936.0,10103.0,28186.0,429.0,31261.0,9799.0,150139.0,27800.0
2021-05-19,Bueng Kan,,,,,8.0,3711.0,95.3,3532.0,0.0,0.0,7248.0,0.0,0.0,8.0,7248.0,2992.0,2880.0,560.0,528.0,0.0,0.0,54.0,46.0,105.0,78.0
2021-05-19,Buriram,,,,,5198.0,52593.0,24.9,10913.0,24.0,36.0,66195.0,0.0,0.0,5174.0,66159.0,11394.0,7972.0,20324.0,1723.0,2976.0,125.0,3034.0,115.0,14865.0,978.0
2021-05-19,Chachoengsao,,,,,361.0,9406.0,69.0,4749.0,0.0,0.0,14013.0,0.0,0.0,361.0,14013.0,6252.0,4077.0,2598.0,570.0,52.0,0.0,103.0,11.0,401.0,91.0
2021-05-19,Chai Nat,,,,,40.0,3250.0,26.3,863.0,0.0,0.0,4103.0,0.0,0.0,40.0,4103.0,2401.0,860.0,703.0,0.0,8.0,0.0,18.0,0.0,120.0,3.0
2021-05-19,Chaiyaphum,,,,,784.0,10292.0,65.8,6690.0,0.0,0.0,16856.0,0.0,0.0,784.0,16856.0,7770.0,5744.0,2078.0,779.0,8.0,0.0,303.0,132.0,133.0,35.0
2021-05-19,Chanthaburi,,,,,43.0,12486.0,67.1,6318.0,0.0,0.0,15125.0,0.0,0.0,43.0,15125.0,7534.0,4794.0,3832.0,1329.0,30.0,2.0,295.0,77.0,795.0,116.0
2021-05-19,Chiang Mai,,,,,1380.0,27229.0,64.5,17848.0,0.0,0.0,43579.0,0.0,0.0,1380.0,43579.0,20797.0,14247.0,3543.0,2029.0,97.0,10.0,1571.0,1085.0,1221.0,477.0
2021-05-19,Chiang Rai,,,,,443.0,13047.0,63.8,6953.0,0.0,0.0,17588.0,0.0,0.0,443.0,17588.0,7908.0,3943.0,4103.0,2798.0,12.0,4.0,372.0,67.0,652.0,141.0
2021-05-19,Chonburi,,,,,1308.0,48922.0,92.7,29739.0,0.0,431.0,71365.0,0.0,0.0,1308.0,70934.0,24338.0,19843.0,13249.0,6308.0,383.0,53.0,3645.0,1856.0,7307.0,1679.0
2021-05-19,Chumphon,,,,,217.0,6235.0,64.8,4262.0,0.0,0.0,10522.0,0.0,0.0,217.0,10522.0,4657.0,3951.0,661.0,209.0,12.0,1.0,188.0,19.0,717.0,82.0
2021-05-19,Kalasin,,,,,52.0,5528.0,50.2,2984.0,0.0,0.0,8517.0,0.0,0.0,52.0,8517.0,4926.0,2976.0,559.0,8.0,4.0,0.0,22.0,0.0,17.0,0.0
2021-05-19,Kamphaeng Phet,,,,,29.0,4674.0,88.6,4429.0,0.0,0.0,9034.0,0.0,0.0,29.0,9034.0,4367.0,4171.0,118.0,104.0,6.0,5.0,21.0,16.0,162.0,133.0
2021-05-19,Kanchanaburi,,,,,153.0,9017.0,65.6,4620.0,0.0,0.0,12675.0,0.0,0.0,153.0,12675.0,5392.0,3340.0,2269.0,1082.0,17.0,2.0,202.0,26.0,1137.0,170.0
2021-05-19,Khon Kaen,,,,,1367.0,21112.0,35.2,6986.0,0.0,11.0,27943.0,0.0,0.0,1367.0,27932.0,18170.0,6015.0,2245.0,816.0,45.0,4.0,297.0,45.0,355.0,106.0
2021-05-19,Krabi,,,,,752.0,10700.0,110.5,8609.0,1.0,23.0,16250.0,0.0,0.0,751.0,16227.0,4538.0,3998.0,2675.0,1868.0,17.0,8.0,333.0,201.0,3137.0,2534.0
2021-05-19,Lampang,,,,,1189.0,7673.0,61.5,3580.0,0.0,0.0,9880.0,0.0,0.0,1189.0,9880.0,5345.0,3233.0,1436.0,261.0,49.0,1.0,188.0,80.0,655.0,5.0
2021-05-19,Lamphun,,,,,169.0,4712.0,49.5,1999.0,0.0,0.0,6245.0,0.0,0.0,169.0,6245.0,3176.0,1757.0,1266.0,183.0,4.0,1.0,226.0,50.0,40.0,8.0
2021-05-19,Loei,,,,,67.0,5137.0,94.2,4827.0,0.0,0.0,9985.0,0.0,0.0,67.0,9985.0,4566.0,4325.0,298.0,266.0,0.0,0.0,177.0,150.0,96.0,86.0
2021-05-19,Lopburi,,,,,753.0,8673.0,56.9,3741.0,0.0,0.0,12821.0,0.0,0.0,753.0,12821.0,5803.0,3499.0,187.0,6.0,36.0,2.0,184.0,17.0,2463.0,217.0
2021-05-19,Mae Hong Son,,,,,45.0,4797.0,91.3,3505.0,0.0,0.0,8287.0,0.0,0.0,45.0,8287.0,2504.0,2103.0,1927.0,1313.0,1.0,1.0,126.0,53.0,239.0,35.0
2021-05-19,Maha Sarakham,,,,,982.0,7050.0,33.9,2290.0,0.0,0.0,9070.0,0.0,0.0,982.0,9070.0,6329.0,2236.0,372.0,46.0,6.0,0.0,283.0,6.0,60.0,2.0
2021-05-19,Mukdahan,,,,,1.0,5194.0,94.4,4683.0,0.0,0.0,8892.0,0.0,0.0,1.0,8892.0,3394.0,3254.0,1102.0,907.0,11.0,9.0,382.0,237.0,305.0,276.0
2021-05-19,Nakhon Nayok,,,,,453.0,6416.0,84.9,4273.0,0.0,1.0,10689.0,0.0,0.0,453.0,10688.0,4918.0,3677.0,656.0,257.0,1.0,1.0,94.0,39.0,747.0,299.0
2021-05-19,Nakhon Pathom,,,,,44.0,11500.0,70.3,6088.0,0.0,33.0,17600.0,0.0,0.0,44.0,17567.0,8567.0,5305.0,1524.0,580.0,63.0,7.0,212.0,11.0,1134.0,185.0
2021-05-19,Nakhon Phanom,,,,,79.0,8857.0,57.6,4476.0,0.0,0.0,13349.0,0.0,0.0,79.0,13349.0,5016.0,3796.0,3177.0,445.0,10.0,1.0,339.0,188.0,315.0,46.0
2021-05-19,Nakhon Ratchasima,,,,,3519.0,25536.0,60.1,15963.0,0.0,11.0,42741.0,0.0,0.0,3519.0,42730.0,18361.0,12366.0,2715.0,2243.0,79.0,10.0,347.0,141.0,4034.0,1203.0
2021-05-19,Nakhon Sawan,,,,,453.0,8819.0,70.0,5825.0,0.0,0.0,13571.0,0.0,0.0,453.0,13571.0,7408.0,4960.0,307.0,198.0,13.0,2.0,946.0,631.0,145.0,34.0
2021-05-19,Nakhon Si Thammarat,,,,,2446.0,15375.0,35.2,4676.0,0.0,0.0,19351.0,0.0,0.0,2446.0,19351.0,11044.0,4136.0,1046.0,91.0,38.0,2.0,382.0,63.0,2865.0,384.0
2021-05-19,Nan,,,,,93.0,4611.0,25.0,1136.0,0.0,0.0,5623.0,0.0,0.0,93.0,5623.0,3478.0,1043.0,715.0,74.0,9.0,0.0,320.0,17.0,89.0,2.0
2021-05-19,Narathiwat,,,,,1052.0,9520.0,57.9,4773.0,0.0,0.0,14311.0,0.0,0.0,1052.0,14311.0,5778.0,3770.0,2691.0,978.0,15.0,0.0,101.0,4.0,935.0,21.0
2021-05-19,Nong Bua Lamphu,,,,,24.0,3670.0,98.0,3515.0,0.0,1.0,7086.0,0.0,0.0,24.0,7085.0,2875.0,2782.0,449.0,426.0,16.0,12.0,171.0,152.0,159.0,143.0
2021-05-19,Nong Khai,,,,,4.0,5633.0,86.8,4865.0,0.0,0.0,10499.0,0.0,0.0,4.0,10499.0,4334.0,3916.0,1209.0,875.0,1.0,1.0,8.0,4.0,81.0,69.0
2021-05-19,Nonthaburi,,,,,3544.0,59931.0,43.2,26682.0,217.0,10356.0,86206.0,0.0,0.0,3327.0,75850.0,21622.0,13006.0,4643.0,2946.0,4823.0,189.0,5771.0,1957.0,23072.0,8584.0
2021-05-19,Pathum Thani,,,,,677.0,29653.0,62.6,17135.0,0.0,2788.0,45939.0,0.0,0.0,677.0,43151.0,11115.0,8275.0,797.0,481.0,779.0,72.0,3768.0,1802.0,13194.0,6505.0
2021-05-19,Pattani,,,,,66.0,5482.0,73.6,3196.0,0.0,0.0,8624.0,0.0,0.0,66.0,8624.0,4400.0,2721.0,870.0,343.0,1.0,0.0,152.0,116.0,59.0,16.0
2021-05-19,Phang Nga,,,,,1317.0,9409.0,89.8,6663.0,0.0,0.0,16292.0,0.0,0.0,1317.0,16292.0,3296.0,2808.0,1349.0,843.0,7.0,3.0,563.0,376.0,4194.0,2633.0
2021-05-19,Phatthalung,,,,,44.0,5242.0,75.5,3230.0,0.0,0.0,8486.0,0.0,0.0,44.0,8486.0,4639.0,3189.0,424.0,34.0,4.0,0.0,25.0,0.0,150.0,7.0
2021-05-19,Phayao,,,,,12.0,7509.0,36.0,2419.0,0.0,0.0,9833.0,0.0,0.0,12.0,9833.0,5100.0,2077.0,1830.0,285.0,5.0,1.0,394.0,54.0,180.0,2.0
2021-05-19,Phetchabun,,,,,1561.0,8534.0,48.7,3786.0,0.0,0.0,13040.0,0.0,0.0,1561.0,13040.0,6460.0,3557.0,2032.0,224.0,1.0,0.0,32.0,5.0,9.0,0.0
2021-05-19,Phetchaburi,,,,,1916.0,9773.0,93.7,4912.0,0.0,0.0,14701.0,0.0,0.0,1916.0,14701.0,6928.0,4165.0,2018.0,568.0,14.0,0.0,281.0,160.0,532.0,19.0
2021-05-19,Phichit,,,,,252.0,6717.0,61.8,3423.0,0.0,0.0,9032.0,0.0,0.0,252.0,9032.0,4576.0,2943.0,1561.0,232.0,11.0,0.0,508.0,248.0,61.0,0.0
2021-05-19,Phitsanulok,,,,,,13237.0,62.7,4887.0,,0.0,16304.0,,0.0,,16304.0,10856.0,3973.0,1699.0,608.0,19.0,0.0,364.0,304.0,299.0,2.0
2021-05-19,Phra Nakhon Si Ayutthaya,,,,,1.0,7714.0,68.2,4271.0,0.0,0.0,12138.0,0.0,0.0,1.0,12138.0,4989.0,3151.0,76.0,6.0,35.0,16.0,437.0,215.0,2177.0,883.0
2021-05-19,Phrae,,,,,90.0,4145.0,83.1,3093.0,0.0,0.0,7330.0,0.0,0.0,90.0,7330.0,3711.0,2928.0,368.0,157.0,7.0,0.0,31.0,1.0,28.0,7.0
2021-05-19,Phuket,,,,,14887.0,127907.0,92.3,93921.0,0.0,0.0,225437.0,0.0,0.0,14887.0,225437.0,7165.0,6421.0,13737.0,12196.0,480.0,128.0,8136.0,4712.0,98389.0,70464.0
2021-05-19,Prachinburi,,,,,1581.0,5971.0,84.7,4607.0,0.0,0.0,10595.0,0.0,0.0,1581.0,10595.0,4191.0,3719.0,855.0,667.0,2.0,0.0,120.0,42.0,803.0,179.0
2021-05-19,Prachuap Khiri Khan,,,,,4.0,12497.0,89.8,10216.0,0.0,0.0,22554.0,0.0,0.0,4.0,22554.0,6889.0,6200.0,2458.0,2232.0,51.0,23.0,861.0,600.0,2238.0,1161.0
2021-05-19,Ranong,,,,,1335.0,17512.0,75.5,9020.0,0.0,3553.0,26048.0,0.0,0.0,1335.0,22495.0,3597.0,3278.0,5081.0,2777.0,1191.0,11.0,1798.0,827.0,5845.0,2127.0
2021-05-19,Ratchaburi,,,,,479.0,9783.0,52.8,4184.0,0.0,0.0,14000.0,0.0,0.0,479.0,14000.0,7336.0,3541.0,1446.0,439.0,16.0,2.0,259.0,43.0,726.0,159.0
2021-05-19,Rayong,,,,,10.0,15863.0,91.4,13525.0,0.0,0.0,29436.0,0.0,0.0,10.0,29436.0,6888.0,6017.0,4507.0,3935.0,85.0,65.0,728.0,594.0,3655.0,2914.0
2021-05-19,Roi Et,,,,,1908.0,13694.0,40.9,3869.0,0.0,0.0,17632.0,0.0,0.0,1908.0,17632.0,8241.0,3839.0,3367.0,9.0,163.0,1.0,346.0,3.0,1577.0,17.0
2021-05-19,Sa Kaeo,,,,,151.0,10448.0,90.6,8537.0,0.0,0.0,19003.0,0.0,0.0,151.0,19003.0,4318.0,3839.0,1285.0,629.0,50.0,31.0,343.0,274.0,4452.0,3764.0
2021-05-19,Sakon Nakhon,,,,,1610.0,12211.0,71.5,7420.0,0.0,0.0,19491.0,0.0,0.0,1610.0,19491.0,8183.0,7042.0,2780.0,37.0,79.0,3.0,449.0,270.0,720.0,68.0
2021-05-19,Samut Prakan,,,,,3259.0,39967.0,81.5,24538.0,19.0,3150.0,63027.0,0.0,0.0,3240.0,59877.0,14516.0,13049.0,7119.0,4717.0,2624.0,65.0,3619.0,1456.0,12089.0,5251.0
2021-05-19,Samut Sakhon,,,,,2573.0,134620.0,97.2,102008.0,1.0,17640.0,193340.0,0.0,0.0,2572.0,175700.0,8598.0,7881.0,4884.0,4404.0,13984.0,245.0,16879.0,10628.0,90275.0,78850.0
2021-05-19,Samut Songkhram,,,,,3.0,5417.0,97.6,5289.0,0.0,0.0,10770.0,0.0,0.0,3.0,10770.0,2308.0,2290.0,1902.0,1860.0,0.0,0.0,1204.0,1136.0,3.0,3.0
2021-05-19,Saraburi,,,,,357.0,9926.0,92.9,8197.0,0.0,0.0,17996.0,0.0,0.0,357.0,17996.0,7252.0,6934.0,1772.0,739.0,14.0,13.0,114.0,72.0,774.0,439.0
2021-05-19,Satun,,,,,299.0,6018.0,74.4,3231.0,0.0,0.0,9283.0,0.0,0.0,299.0,9283.0,3915.0,2707.0,1335.0,233.0,5.0,1.0,178.0,102.0,585.0,188.0
2021-05-19,Sing Buri,,,,,251.0,4878.0,72.8,3015.0,0.0,0.0,7907.0,0.0,0.0,251.0,7907.0,3350.0,2542.0,768.0,298.0,11.0,1.0,297.0,115.0,452.0,59.0
2021-05-19,Sisaket,,,,,2033.0,12832.0,68.1,4647.0,0.0,0.0,18573.0,0.0,0.0,2033.0,18573.0,8010.0,4416.0,3679.0,118.0,29.0,3.0,130.0,7.0,984.0,103.0
2021-05-19,Songkhla,,,,,1178.0,24399.0,60.1,11012.0,0.0,0.0,34999.0,0.0,0.0,1178.0,34999.0,18704.0,8850.0,4353.0,2140.0,160.0,0.0,146.0,2.0,1036.0,20.0
2021-05-19,Sukhothai,,,,,,5701.0,56.5,2521.0,,0.0,8186.0,,0.0,,8186.0,3968.0,2280.0,1253.0,5.0,11.0,7.0,108.0,23.0,361.0,206.0
2021-05-19,Suphan Buri,,,,,7.0,8119.0,70.6,5110.0,0.0,0.0,13235.0,0.0,0.0,7.0,13235.0,6472.0,4588.0,1058.0,279.0,11.0,1.0,113.0,54.0,465.0,188.0
2021-05-19,Surat Thani,,,,,107.0,38566.0,87.8,30961.0,0.0,0.0,69809.0,0.0,0.0,107.0,69809.0,12484.0,6933.0,2906.0,2362.0,119.0,41.0,2176.0,1883.0,20881.0,19742.0
2021-05-19,Surin,,,,,304.0,9308.0,78.7,7289.0,0.0,0.0,16653.0,0.0,0.0,304.0,16653.0,7590.0,6554.0,914.0,345.0,13.0,6.0,237.0,169.0,554.0,215.0
2021-05-19,Tak,,,,,595.0,47674.0,85.1,38369.0,0.0,0.0,85401.0,0.0,0.0,595.0,85401.0,10851.0,9648.0,5955.0,4965.0,288.0,208.0,4038.0,2701.0,26542.0,20847.0
2021-05-19,Trang,,,,,226.0,8003.0,83.2,5527.0,0.0,0.0,13183.0,0.0,0.0,226.0,13183.0,6173.0,4589.0,520.0,347.0,37.0,4.0,456.0,332.0,817.0,255.0
2021-05-19,Trat,,,,,,3549.0,91.4,3234.0,,0.0,6786.0,,0.0,,6786.0,3045.0,2742.0,502.0,490.0,1.0,1.0,1.0,1.0,0.0,0.0
2021-05-19,Ubon Ratchathani,,,,,689.0,16107.0,75.9,10306.0,0.0,0.0,26426.0,0.0,0.0,689.0,26426.0,13020.0,9283.0,805.0,342.0,54.0,4.0,278.0,55.0,1950.0,622.0
2021-05-19,Udon Thani,,,,,10.0,21711.0,71.3,13135.0,0.0,22.0,34015.0,0.0,0.0,10.0,33993.0,14510.0,11427.0,4759.0,934.0,100.0,20.0,820.0,434.0,1522.0,320.0
2021-05-19,Uthai Thani,,,,,75.0,4301.0,72.2,2728.0,0.0,0.0,7035.0,0.0,0.0,75.0,7035.0,3530.0,2526.0,687.0,197.0,1.0,0.0,12.0,4.0,71.0,1.0
2021-05-19,Uttaradit,,,,,,6238.0,20.2,955.0,,0.0,7118.0,,0.0,,7118.0,4651.0,954.0,1131.0,1.0,10.0,0.0,53.0,0.0,393.0,0.0
2021-05-19,Yala,,,,,285.0,5751.0,89.6,4948.0,0.0,0.0,10703.0,0.0,0.0,285.0,10703.0,4356.0,4052.0,608.0,462.0,14.0,7.0,113.0,67.0,660.0,360.0
2021-05-19,Yasothon,,,,,19.0,6325.0,67.6,3068.0,0.0,1.0,8964.0,0.0,0.0,19.0,8963.0,3712.0,2768.0,1829.0,174.0,40.0,3.0,88.0,42.0,656.0,81.0
2021-05-20,Amnat Charoen,,,,,,3701.0,91.3,3176.0,,0.0,6875.0,,0.0,,6875.0,2966.0,2724.0,611.0,421.0,6.0,0.0,28.0,14.0,90.0,17.0
2021-05-20,Ang Thong,,,,,529.0,5565.0,75.5,2765.0,0.0,0.0,8315.0,0.0,0.0,529.0,8315.0,3019.0,2422.0,873.0,260.0,105.0,1.0,447.0,57.0,1121.0,25.0
2021-05-20,Bangkok,,,,,24115.0,459653.0,52.8,166467.0,634.0,53062.0,568804.0,0.0,0.0,23481.0,515742.0,168038.0,115162.0,68893.0,11415.0,28951.0,483.0,31090.0,9902.0,162681.0,29505.0
2021-05-20,Bueng Kan,,,,,4.0,3712.0,95.4,3535.0,0.0,0.0,7252.0,0.0,0.0,4.0,7252.0,2993.0,2881.0,560.0,528.0,0.0,0.0,54.0,46.0,105.0,80.0
2021-05-20,Buriram,,,,,3655.0,56488.0,25.1,10978.0,0.0,36.0,69850.0,0.0,0.0,3655.0,69814.0,11511.0,8013.0,20910.0,1744.0,3320.0,125.0,3302.0,117.0,17445.0,979.0
2021-05-20,Chachoengsao,,,,,162.0,9565.0,69.1,4752.0,0.0,0.0,14175.0,0.0,0.0,162.0,14175.0,6278.0,4079.0,2704.0,571.0,57.0,0.0,105.0,11.0,421.0,91.0
2021-05-20,Chai Nat,,,,,912.0,3435.0,48.4,1589.0,0.0,0.0,5015.0,0.0,0.0,912.0,5015.0,2521.0,1500.0,728.0,65.0,11.0,1.0,30.0,2.0,145.0,21.0
2021-05-20,Chaiyaphum,,,,,1236.0,10548.0,76.5,7777.0,0.0,0.0,18092.0,0.0,0.0,1236.0,18092.0,7829.0,6364.0,2159.0,1195.0,10.0,3.0,318.0,175.0,232.0,40.0
2021-05-20,Chanthaburi,,,,,4.0,12496.0,67.1,6320.0,0.0,0.0,15129.0,0.0,0.0,4.0,15129.0,7537.0,4796.0,3836.0,1329.0,33.0,2.0,296.0,77.0,794.0,116.0
2021-05-20,Chiang Mai,,,,,1798.0,28137.0,68.0,18820.0,0.0,0.0,45377.0,0.0,0.0,1798.0,45377.0,21175.0,14879.0,3649.0,2249.0,104.0,24.0,1613.0,1155.0,1596.0,513.0
2021-05-20,Chiang Rai,,,,,883.0,13274.0,70.8,7714.0,0.0,0.0,18471.0,0.0,0.0,883.0,18471.0,7929.0,4678.0,4285.0,2816.0,13.0,4.0,380.0,73.0,667.0,143.0
2021-05-20,Chonburi,,,,,20582.0,68722.0,92.6,29712.0,0.0,431.0,91947.0,0.0,0.0,20582.0,91516.0,26201.0,19881.0,17939.0,6246.0,591.0,53.0,5248.0,1852.0,18743.0,1680.0
2021-05-20,Chumphon,,,,,167.0,6240.0,67.3,4430.0,0.0,0.0,10689.0,0.0,0.0,167.0,10689.0,4660.0,4001.0,678.0,267.0,11.0,2.0,188.0,28.0,703.0,132.0
2021-05-20,Kalasin,,,,,1177.0,6693.0,50.6,3003.0,0.0,0.0,9694.0,0.0,0.0,1177.0,9694.0,5219.0,2995.0,1384.0,8.0,7.0,0.0,51.0,0.0,32.0,0.0
2021-05-20,Kamphaeng Phet,,,,,428.0,5036.0,89.9,4495.0,0.0,0.0,9462.0,0.0,0.0,428.0,9462.0,4478.0,4237.0,276.0,104.0,10.0,5.0,35.0,16.0,237.0,133.0
2021-05-20,Kanchanaburi,,,,,60.0,9066.0,65.8,4633.0,0.0,0.0,12735.0,0.0,0.0,60.0,12735.0,5401.0,3341.0,2275.0,1082.0,17.0,2.0,208.0,28.0,1165.0,180.0
2021-05-20,Khon Kaen,,,,,3241.0,21145.0,51.6,10227.0,0.0,11.0,31184.0,0.0,0.0,3241.0,31173.0,18170.0,8981.0,2251.0,1022.0,49.0,6.0,313.0,104.0,362.0,114.0
2021-05-20,Krabi,,,,,810.0,11822.0,109.5,8529.0,0.0,23.0,17060.0,0.0,0.0,810.0,17037.0,4563.0,3998.0,3095.0,1804.0,38.0,8.0,597.0,201.0,3529.0,2518.0
2021-05-20,Lampang,,,,,1211.0,8854.0,62.0,3608.0,0.0,0.0,11091.0,0.0,0.0,1211.0,11091.0,6042.0,3260.0,2200.0,262.0,25.0,1.0,189.0,80.0,398.0,5.0
2021-05-20,Lamphun,,,,,546.0,4698.0,67.5,2728.0,0.0,0.0,6791.0,0.0,0.0,546.0,6791.0,3179.0,2112.0,1257.0,512.0,4.0,1.0,220.0,86.0,38.0,17.0
2021-05-20,Loei,,,,,4021.0,8874.0,98.2,5033.0,11.0,11.0,14006.0,0.0,0.0,4010.0,13995.0,5880.0,4501.0,2046.0,289.0,10.0,1.0,267.0,153.0,671.0,89.0
2021-05-20,Lopburi,,,,,657.0,8718.0,66.2,4353.0,0.0,0.0,13478.0,0.0,0.0,657.0,13478.0,5822.0,4099.0,188.0,6.0,36.0,3.0,186.0,18.0,2486.0,227.0
2021-05-20,Mae Hong Son,,,,,107.0,4815.0,93.7,3597.0,0.0,0.0,8394.0,0.0,0.0,107.0,8394.0,2517.0,2182.0,1930.0,1326.0,1.0,1.0,126.0,53.0,241.0,35.0
2021-05-20,Maha Sarakham,,,,,694.0,7053.0,44.1,2983.0,0.0,0.0,9764.0,0.0,0.0,694.0,9764.0,6332.0,2929.0,372.0,46.0,6.0,0.0,283.0,6.0,60.0,2.0
